wormbase_gseq,WBGeneID,wikigene_name,status,description
C32H11.4,WBGene00007867,C32H11.4,less,down_ELT2_minus
C32H11.12,WBGene00007875,dod-24,less,down_ELT2_minus
C33A11.1,WBGene00007877,nfki-1,lessAbs,unchanged_ELT2_minus
C33A11.2,WBGene00007878,C33A11.2,lessAbs,unchanged_ELT2_minus
C33A12.1,WBGene00007880,C33A12.1,lessAbs,unchanged_ELT2_minus
C33A12.2,WBGene00007881,nlp-35,lessAbs,unchanged_ELT2_minus
C33A12.3,WBGene00007882,C33A12.3,lessAbs,unchanged_ELT2_minus
C33A12.4,WBGene00007883,C33A12.4,lessAbs,unchanged_ELT2_minus
C33A12.7,WBGene00007886,ethe-1,lessAbs,unchanged_ELT2_minus
C33A12.19,WBGene00007890,C33A12.19,lessAbs,unchanged_ELT2_minus
C33B4.4,WBGene00007892,C33B4.4,lessAbs,unchanged_ELT2_minus
C33D3.3,WBGene00007894,C33D3.3,greater,up_ELT2_minus
C33D3.4,WBGene00007895,C33D3.4,greater,up_ELT2_minus
C33D9.6,WBGene00007900,C33D9.6,lessAbs,unchanged_ELT2_minus
C33G3.4,WBGene00007904,C33G3.4,less,down_ELT2_minus
C33G3.6,WBGene00007906,C33G3.6,lessAbs,unchanged_ELT2_minus
C34B4.2,WBGene00007907,C34B4.2,lessAbs,unchanged_ELT2_minus
C34B4.3,WBGene00007908,C34B4.3,lessAbs,unchanged_ELT2_minus
C34B7.1,WBGene00007911,C34B7.1,greater,up_ELT2_minus
C34B7.2,WBGene00007912,figo-1,lessAbs,unchanged_ELT2_minus
C34B7.4,WBGene00007914,mys-4,lessAbs,unchanged_ELT2_minus
C34C6.4,WBGene00007917,C34C6.4,lessAbs,unchanged_ELT2_minus
C34C6.5,WBGene00007918,sphk-1,lessAbs,unchanged_ELT2_minus
C34C12.2,WBGene00007921,C34C12.2,lessAbs,unchanged_ELT2_minus
C34C12.3,WBGene00007922,pph-6,lessAbs,unchanged_ELT2_minus
C34C12.5,WBGene00007924,rsu-1,lessAbs,unchanged_ELT2_minus
C34C12.8,WBGene00007927,C34C12.8,lessAbs,unchanged_ELT2_minus
C34C12.9,WBGene00007928,C34C12.9,greater,up_ELT2_minus
C34D1.1,WBGene00007929,dmd-10,lessAbs,unchanged_ELT2_minus
C34D1.4,WBGene00007931,C34D1.4,lessAbs,unchanged_ELT2_minus
C34D1.5,WBGene00007932,zip-5,lessAbs,unchanged_ELT2_minus
C34E7.4,WBGene00007934,C34E7.4,lessAbs,unchanged_ELT2_minus
C34E11.2,WBGene00007935,C34E11.2,greater,up_ELT2_minus
C34F6.5,WBGene00007939,C34F6.5,less,down_ELT2_minus
C34F6.7,WBGene00007941,C34F6.7,lessAbs,unchanged_ELT2_minus
C34F6.8,WBGene00007942,idh-2,lessAbs,unchanged_ELT2_minus
C34F6.9,WBGene00007943,C34F6.9,lessAbs,unchanged_ELT2_minus
C34F6.10,WBGene00007944,C34F6.10,lessAbs,unchanged_ELT2_minus
C35A5.3,WBGene00007947,C35A5.3,lessAbs,unchanged_ELT2_minus
C35A5.6,WBGene00007950,C35A5.6,lessAbs,unchanged_ELT2_minus
C35A5.7,WBGene00007951,dmsr-8,lessAbs,unchanged_ELT2_minus
C35A5.8,WBGene00007952,C35A5.8,lessAbs,unchanged_ELT2_minus
C35C5.3,WBGene00007955,selt-1.1,lessAbs,unchanged_ELT2_minus
C35C5.6,WBGene00007956,trpp-9,lessAbs,unchanged_ELT2_minus
C35C5.10,WBGene00007959,C35C5.10,lessAbs,unchanged_ELT2_minus
C36A4.1,WBGene00007963,cyp-25A1,less,down_ELT2_minus
C36A4.9,WBGene00007969,acs-19,lessAbs,unchanged_ELT2_minus
C36B1.3,WBGene00007971,rpb-3,lessAbs,unchanged_ELT2_minus
C36B1.5,WBGene00007972,prp-4,lessAbs,unchanged_ELT2_minus
C36B1.6,WBGene00007973,C36B1.6,less,down_ELT2_minus
C36B1.7,WBGene00007974,dhfr-1,lessAbs,unchanged_ELT2_minus
C36B1.8,WBGene00007975,gls-1,lessAbs,unchanged_ELT2_minus
C36B1.9,WBGene00007976,C36B1.9,lessAbs,unchanged_ELT2_minus
C36B1.11,WBGene00007978,C36B1.11,lessAbs,unchanged_ELT2_minus
C36B1.12,WBGene00007979,imp-1,lessAbs,unchanged_ELT2_minus
C36E8.1,WBGene00007980,C36E8.1,lessAbs,unchanged_ELT2_minus
C36E8.2,WBGene00007981,glb-11,lessAbs,unchanged_ELT2_minus
C36E8.3,WBGene00007982,pxd-1,lessAbs,unchanged_ELT2_minus
C36E8.4,WBGene00007983,C36E8.4,lessAbs,unchanged_ELT2_minus
C36F7.1,WBGene00007984,irx-1,lessAbs,unchanged_ELT2_minus
C37A5.7,WBGene00007991,C37A5.7,lessAbs,unchanged_ELT2_minus
C37E2.1,WBGene00007993,idhb-1,lessAbs,unchanged_ELT2_minus
C38C10.2,WBGene00008000,slc-17.2,lessAbs,unchanged_ELT2_minus
C38D4.4,WBGene00008005,C38D4.4,greater,up_ELT2_minus
C38D4.9,WBGene00008008,metl-5,lessAbs,unchanged_ELT2_minus
C38D9.6,WBGene00008014,fbxa-172,less,down_ELT2_minus
C38H2.1,WBGene00008018,tbc-8,lessAbs,unchanged_ELT2_minus
C38H2.2,WBGene00008019,C38H2.2,greater,up_ELT2_minus
C39B10.2,WBGene00008022,lgc-41,lessAbs,unchanged_ELT2_minus
C39E9.7,WBGene00008031,C39E9.7,lessAbs,unchanged_ELT2_minus
C39E9.11,WBGene00008034,prcc-1,lessAbs,unchanged_ELT2_minus
C39E9.12,WBGene00008035,C39E9.12,lessAbs,unchanged_ELT2_minus
C40H1.5,WBGene00008040,ttr-5,lessAbs,unchanged_ELT2_minus
C40H1.6,WBGene00008041,ufc-1,lessAbs,unchanged_ELT2_minus
C40H1.7,WBGene00008042,C40H1.7,less,down_ELT2_minus
C40H1.9,WBGene00008044,C40H1.9,less,down_ELT2_minus
C41C4.7,WBGene00008052,ctns-1,lessAbs,unchanged_ELT2_minus
C41C4.8,WBGene00008053,cdc-48.2,greater,up_ELT2_minus
C41G7.3,WBGene00008061,mina-1,greater,up_ELT2_minus
C41G7.4,WBGene00008062,set-32,greater,up_ELT2_minus
C43C3.2,WBGene00008065,npr-18,lessAbs,unchanged_ELT2_minus
C44B9.1,WBGene00008078,vps-50,lessAbs,unchanged_ELT2_minus
C44B9.4,WBGene00008081,athp-1,lessAbs,unchanged_ELT2_minus
C44B9.5,WBGene00008082,com-1,lessAbs,unchanged_ELT2_minus
C44C10.4,WBGene00008085,smcl-1,lessAbs,unchanged_ELT2_minus
C44C10.9,WBGene00008089,C44C10.9,lessAbs,unchanged_ELT2_minus
C44F1.1,WBGene00008091,C44F1.1,greater,up_ELT2_minus
C44H4.4,WBGene00008094,C44H4.4,lessAbs,unchanged_ELT2_minus
C44H9.1,WBGene00008097,ugt-15,lessAbs,unchanged_ELT2_minus
C44H9.5,WBGene00008100,C44H9.5,lessAbs,unchanged_ELT2_minus
C44H9.6,WBGene00008101,C44H9.6,greater,up_ELT2_minus
C44H9.7,WBGene00008102,C44H9.7,greater,up_ELT2_minus
C46C2.2,WBGene00008110,C46C2.2,lessAbs,unchanged_ELT2_minus
C46F11.2,WBGene00008117,gsr-1,lessAbs,unchanged_ELT2_minus
C46F11.4,WBGene00008119,C46F11.4,lessAbs,unchanged_ELT2_minus
C46F11.5,WBGene00008120,C46F11.5,lessAbs,unchanged_ELT2_minus
C46F11.6,WBGene00008121,C46F11.6,lessAbs,unchanged_ELT2_minus
C47A4.2,WBGene00008123,ent-4,lessAbs,unchanged_ELT2_minus
C47B2.1,WBGene00008130,fbxa-140,greater,up_ELT2_minus
C47B2.2,WBGene00008131,C47B2.2,lessAbs,unchanged_ELT2_minus
C47B2.6,WBGene00008132,gale-1,lessAbs,unchanged_ELT2_minus
C47B2.9,WBGene00008134,C47B2.9,lessAbs,unchanged_ELT2_minus
C47D12.2,WBGene00008136,C47D12.2,lessAbs,unchanged_ELT2_minus
C47D12.5,WBGene00008139,C47D12.5,greater,up_ELT2_minus
C47D12.8,WBGene00008140,xpf-1,lessAbs,unchanged_ELT2_minus
C47E8.3,WBGene00008142,C47E8.3,lessAbs,unchanged_ELT2_minus
C47E8.4,WBGene00008143,C47E8.4,lessAbs,unchanged_ELT2_minus
C47E8.8,WBGene00008145,set-5,greater,up_ELT2_minus
C47E12.2,WBGene00008147,C47E12.2,lessAbs,unchanged_ELT2_minus
C47E12.3,WBGene00008148,C47E12.3,lessAbs,unchanged_ELT2_minus
C47E12.4,WBGene00008149,pyp-1,lessAbs,unchanged_ELT2_minus
C47E12.7,WBGene00008151,rrp-1,lessAbs,unchanged_ELT2_minus
C47G2.3,WBGene00008164,C47G2.3,lessAbs,unchanged_ELT2_minus
C47G2.4,WBGene00008165,C47G2.4,lessAbs,unchanged_ELT2_minus
C47G2.5,WBGene00008166,saps-1,lessAbs,unchanged_ELT2_minus
C48B4.1,WBGene00008167,acox-1.5,greater,up_ELT2_minus
C48B4.6,WBGene00008169,C48B4.6,greater,up_ELT2_minus
C48B4.7,WBGene00008170,C48B4.7,greater,up_ELT2_minus
C48B4.9,WBGene00008172,C48B4.9,lessAbs,unchanged_ELT2_minus
C48G7.3,WBGene00008183,rin-1,lessAbs,unchanged_ELT2_minus
C49A1.10,WBGene00008191,C49A1.10,lessAbs,unchanged_ELT2_minus
C49C3.4,WBGene00008194,C49C3.4,lessAbs,unchanged_ELT2_minus
C49C3.5,WBGene00008195,ceh-88,lessAbs,unchanged_ELT2_minus
C49C3.6,WBGene00008196,C49C3.6,lessAbs,unchanged_ELT2_minus
C49C3.7,WBGene00008197,C49C3.7,lessAbs,unchanged_ELT2_minus
C49C3.8,WBGene00008198,C49C3.8,lessAbs,unchanged_ELT2_minus
C49C3.9,WBGene00008199,C49C3.9,greater,up_ELT2_minus
C49C3.11,WBGene00008201,C49C3.11,greater,up_ELT2_minus
C49C3.12,WBGene00008202,clec-197,greater,up_ELT2_minus
C49C3.15,WBGene00008204,C49C3.15,lessAbs,unchanged_ELT2_minus
C49F5.1,WBGene00008205,sams-1,lessAbs,unchanged_ELT2_minus
C49F5.2,WBGene00008206,set-6,lessAbs,unchanged_ELT2_minus
C49F8.1,WBGene00008213,C49F8.1,lessAbs,unchanged_ELT2_minus
C49F8.2,WBGene00008214,gem-1,lessAbs,unchanged_ELT2_minus
C50B6.2,WBGene00008218,nasp-2,lessAbs,unchanged_ELT2_minus
C50B6.3,WBGene00008219,C50B6.3,lessAbs,unchanged_ELT2_minus
C50B6.7,WBGene00008220,C50B6.7,lessAbs,unchanged_ELT2_minus
C50B8.1,WBGene00008224,slrp-1,lessAbs,unchanged_ELT2_minus
C50B8.3,WBGene00008225,nuaf-1,lessAbs,unchanged_ELT2_minus
C50B8.4,WBGene00008226,C50B8.4,lessAbs,unchanged_ELT2_minus
C50B8.5,WBGene00008227,C50B8.5,lessAbs,unchanged_ELT2_minus
C50B8.6,WBGene00008228,C50B8.6,lessAbs,unchanged_ELT2_minus
C50F4.2,WBGene00008230,pfk-1.2,greater,up_ELT2_minus
C50F4.4,WBGene00008232,C50F4.4,lessAbs,unchanged_ELT2_minus
C50F4.9,WBGene00008234,C50F4.9,greater,up_ELT2_minus
C50F4.12,WBGene00008236,C50F4.12,lessAbs,unchanged_ELT2_minus
C50F4.16,WBGene00008238,C50F4.16,lessAbs,unchanged_ELT2_minus
C51E3.6,WBGene00008252,C51E3.6,lessAbs,unchanged_ELT2_minus
C51E3.9,WBGene00008254,C51E3.9,lessAbs,unchanged_ELT2_minus
C52E4.5,WBGene00008258,mans-2,lessAbs,unchanged_ELT2_minus
C52G5.2,WBGene00008260,C52G5.2,lessAbs,unchanged_ELT2_minus
C53A5.1,WBGene00008262,ril-1,lessAbs,unchanged_ELT2_minus
C53A5.5,WBGene00008265,kcnl-4,greater,up_ELT2_minus
C53A5.6,WBGene00008266,C53A5.6,lessAbs,unchanged_ELT2_minus
C53A5.9,WBGene00008267,C53A5.9,greater,up_ELT2_minus
C53B4.3,WBGene00008273,C53B4.3,lessAbs,unchanged_ELT2_minus
C53B4.6,WBGene00008275,nstp-1,lessAbs,unchanged_ELT2_minus
C53C7.1,WBGene00008278,npr-10,lessAbs,unchanged_ELT2_minus
C53D6.4,WBGene00008281,C53D6.4,lessAbs,unchanged_ELT2_minus
C53D6.6,WBGene00008283,C53D6.6,lessAbs,unchanged_ELT2_minus
C54C6.6,WBGene00008288,C54C6.6,lessAbs,unchanged_ELT2_minus
C54D10.1,WBGene00008296,cdr-2,greater,up_ELT2_minus
C54E10.2,WBGene00008307,ncs-5,lessAbs,unchanged_ELT2_minus
C54E10.6,WBGene00008310,C54E10.6,lessAbs,unchanged_ELT2_minus
C54G4.1,WBGene00008311,rskn-2,lessAbs,unchanged_ELT2_minus
C54G4.4,WBGene00008314,C54G4.4,lessAbs,unchanged_ELT2_minus
C54G4.6,WBGene00008316,dod-18,lessAbs,unchanged_ELT2_minus
C54G4.7,WBGene00008317,C54G4.7,lessAbs,unchanged_ELT2_minus
C54G4.9,WBGene00008318,C54G4.9,lessAbs,unchanged_ELT2_minus
C54G10.1,WBGene00008319,C54G10.1,greater,up_ELT2_minus
C54G10.4,WBGene00008320,slc-25A29,lessAbs,unchanged_ELT2_minus
C55A6.1,WBGene00008330,C55A6.1,lessAbs,unchanged_ELT2_minus
C55A6.2,WBGene00008331,ttll-5,lessAbs,unchanged_ELT2_minus
C55A6.5,WBGene00008334,sdz-8,lessAbs,unchanged_ELT2_minus
C55A6.9,WBGene00008338,pafo-1,lessAbs,unchanged_ELT2_minus
C55A6.10,WBGene00008339,C55A6.10,lessAbs,unchanged_ELT2_minus
C56A3.4,WBGene00008343,C56A3.4,lessAbs,unchanged_ELT2_minus
C56A3.5,WBGene00008344,C56A3.5,lessAbs,unchanged_ELT2_minus
C56A3.6,WBGene00008345,C56A3.6,lessAbs,unchanged_ELT2_minus
C56A3.8,WBGene00008346,C56A3.8,greater,up_ELT2_minus
C56G7.3,WBGene00008348,C56G7.3,lessAbs,unchanged_ELT2_minus
cTel54X.1,WBGene00008352,fbxa-6,less,down_ELT2_minus
D1025.1,WBGene00008353,D1025.1,lessAbs,unchanged_ELT2_minus
D1025.3,WBGene00008355,fbxa-141,lessAbs,unchanged_ELT2_minus
D1025.4,WBGene00008356,nspc-20,less,down_ELT2_minus
D1046.1,WBGene00008362,cfim-2,lessAbs,unchanged_ELT2_minus
D1046.2,WBGene00008363,D1046.2,lessAbs,unchanged_ELT2_minus
D1046.3,WBGene00008364,slc-25A26,lessAbs,unchanged_ELT2_minus
D1046.4,WBGene00008365,D1046.4,lessAbs,unchanged_ELT2_minus
D1046.5,WBGene00008366,tpra-1,lessAbs,unchanged_ELT2_minus
D1053.3,WBGene00008368,D1053.3,lessAbs,unchanged_ELT2_minus
D1053.4,WBGene00008369,D1053.4,lessAbs,unchanged_ELT2_minus
D1054.1,WBGene00008370,D1054.1,lessAbs,unchanged_ELT2_minus
D1054.3,WBGene00008371,D1054.3,lessAbs,unchanged_ELT2_minus
D1054.8,WBGene00008375,D1054.8,lessAbs,unchanged_ELT2_minus
D1054.13,WBGene00008379,secs-1,lessAbs,unchanged_ELT2_minus
D1054.14,WBGene00008380,prp-38,lessAbs,unchanged_ELT2_minus
D1081.7,WBGene00008385,lotr-1,greater,up_ELT2_minus
D1081.8,WBGene00008386,cdc-5L,lessAbs,unchanged_ELT2_minus
D1081.9,WBGene00008387,zhp-2,greater,up_ELT2_minus
D1086.2,WBGene00008389,D1086.2,lessAbs,unchanged_ELT2_minus
D1086.5,WBGene00008392,D1086.5,lessAbs,unchanged_ELT2_minus
D1086.8,WBGene00008395,D1086.8,lessAbs,unchanged_ELT2_minus
D2005.3,WBGene00008398,D2005.3,lessAbs,unchanged_ELT2_minus
D2005.4,WBGene00008399,D2005.4,greater,up_ELT2_minus
D2005.5,WBGene00008400,drh-3,lessAbs,unchanged_ELT2_minus
D2013.3,WBGene00008403,csa-1,lessAbs,unchanged_ELT2_minus
D2013.9,WBGene00008405,ttll-12,lessAbs,unchanged_ELT2_minus
D2023.3,WBGene00008407,D2023.3,lessAbs,unchanged_ELT2_minus
D2023.4,WBGene00008408,D2023.4,lessAbs,unchanged_ELT2_minus
D2023.5,WBGene00008409,mpst-1,lessAbs,unchanged_ELT2_minus
D2023.6,WBGene00008410,D2023.6,lessAbs,unchanged_ELT2_minus
D2030.1,WBGene00008411,mans-1,lessAbs,unchanged_ELT2_minus
D2030.2,WBGene00008412,D2030.2,lessAbs,unchanged_ELT2_minus
D2030.3,WBGene00008413,D2030.3,lessAbs,unchanged_ELT2_minus
D2030.4,WBGene00008414,D2030.4,lessAbs,unchanged_ELT2_minus
D2030.5,WBGene00008415,mce-1,lessAbs,unchanged_ELT2_minus
D2030.7,WBGene00008417,D2030.7,greater,up_ELT2_minus
D2030.8,WBGene00008418,D2030.8,lessAbs,unchanged_ELT2_minus
D2030.9,WBGene00008419,wdr-23,lessAbs,unchanged_ELT2_minus
D2045.7,WBGene00008424,D2045.7,lessAbs,unchanged_ELT2_minus
D2045.8,WBGene00008425,D2045.8,less,down_ELT2_minus
D2045.9,WBGene00008426,D2045.9,lessAbs,unchanged_ELT2_minus
D2085.3,WBGene00008428,eif-2Bepsilon,lessAbs,unchanged_ELT2_minus
D2085.4,WBGene00008429,etc-1,lessAbs,unchanged_ELT2_minus
D2085.5,WBGene00008430,hgap-2,lessAbs,unchanged_ELT2_minus
D2085.6,WBGene00008431,piga-1,lessAbs,unchanged_ELT2_minus
D2089.3,WBGene00008434,D2089.3,lessAbs,unchanged_ELT2_minus
DH11.2,WBGene00008436,DH11.2,lessAbs,unchanged_ELT2_minus
DH11.5,WBGene00008438,DH11.5,lessAbs,unchanged_ELT2_minus
DY3.6,WBGene00008439,mfb-1,lessAbs,unchanged_ELT2_minus
E01B7.1,WBGene00008441,usp-50,lessAbs,unchanged_ELT2_minus
E01B7.2,WBGene00008442,E01B7.2,lessAbs,unchanged_ELT2_minus
E01F3.1,WBGene00008443,pde-3,lessAbs,unchanged_ELT2_minus
E01G4.1,WBGene00008444,tbc-14,lessAbs,unchanged_ELT2_minus
E01G4.3,WBGene00008446,E01G4.3,lessAbs,unchanged_ELT2_minus
E01G4.5,WBGene00008447,E01G4.5,lessAbs,unchanged_ELT2_minus
E02A10.1,WBGene00008452,mrps-5,lessAbs,unchanged_ELT2_minus
E02A10.3,WBGene00008453,E02A10.3,lessAbs,unchanged_ELT2_minus
E02A10.4,WBGene00008454,E02A10.4,lessAbs,unchanged_ELT2_minus
E02H1.1,WBGene00008455,E02H1.1,lessAbs,unchanged_ELT2_minus
E02H1.2,WBGene00008456,eral-1,lessAbs,unchanged_ELT2_minus
E02H1.5,WBGene00008457,E02H1.5,lessAbs,unchanged_ELT2_minus
E02H1.8,WBGene00008459,mrpl-53,lessAbs,unchanged_ELT2_minus
E02H4.4,WBGene00008462,E02H4.4,lessAbs,unchanged_ELT2_minus
E03H4.10,WBGene00008477,clec-17,less,down_ELT2_minus
E04D5.1,WBGene00008480,eif-2A,lessAbs,unchanged_ELT2_minus
E04D5.5,WBGene00008484,E04D5.5,lessAbs,unchanged_ELT2_minus
F01D4.1,WBGene00008485,ugt-43,greater,up_ELT2_minus
F01D4.2,WBGene00008486,ugt-44,greater,up_ELT2_minus
F01G4.3,WBGene00008502,skih-2,lessAbs,unchanged_ELT2_minus
F01G4.4,WBGene00008503,F01G4.4,greater,up_ELT2_minus
F01G4.5,WBGene00008504,pigq-1,lessAbs,unchanged_ELT2_minus
F01G4.6,WBGene00008505,F01G4.6,lessAbs,unchanged_ELT2_minus
F01G10.7,WBGene00008510,lipl-7,lessAbs,unchanged_ELT2_minus
F02A9.1,WBGene00008513,F02A9.1,lessAbs,unchanged_ELT2_minus
F02A9.4,WBGene00008514,mrpl-44,lessAbs,unchanged_ELT2_minus
F02C12.1,WBGene00008515,F02C12.1,greater,up_ELT2_minus
F02C12.4,WBGene00008518,irld-2,lessAbs,unchanged_ELT2_minus
F02D8.4,WBGene00008521,F02D8.4,lessAbs,unchanged_ELT2_minus
F02D8.5,WBGene00008522,nlp-59,lessAbs,unchanged_ELT2_minus
F02E9.1,WBGene00008528,F02E9.1,lessAbs,unchanged_ELT2_minus
F02E9.5,WBGene00008530,F02E9.5,lessAbs,unchanged_ELT2_minus
F02E9.7,WBGene00008531,F02E9.7,lessAbs,unchanged_ELT2_minus
F02E9.9,WBGene00008532,dpt-1,lessAbs,unchanged_ELT2_minus
F02E9.10,WBGene00008533,F02E9.10,lessAbs,unchanged_ELT2_minus
F02H6.5,WBGene00008538,sqrd-1,lessAbs,unchanged_ELT2_minus
F07A5.3,WBGene00008542,scav-6,less,down_ELT2_minus
F07A11.4,WBGene00008547,F07A11.4,lessAbs,unchanged_ELT2_minus
F07A11.5,WBGene00008548,F07A11.5,lessAbs,unchanged_ELT2_minus
F07A11.6,WBGene00008549,din-1,lessAbs,unchanged_ELT2_minus
F07C6.4,WBGene00008555,F07C6.4,lessAbs,unchanged_ELT2_minus
F07H5.9,WBGene00008560,pho-13,greater,up_ELT2_minus
F08A8.4,WBGene00008567,acox-1.4,less,down_ELT2_minus
F08A8.7,WBGene00008569,fbxa-101,greater,up_ELT2_minus
F08A10.1,WBGene00008570,kcnl-2,lessAbs,unchanged_ELT2_minus
F08B12.1,WBGene00008571,prmn-1,lessAbs,unchanged_ELT2_minus
F08B12.4,WBGene00008572,F08B12.4,lessAbs,unchanged_ELT2_minus
F08G2.4,WBGene00008576,F08G2.4,lessAbs,unchanged_ELT2_minus
F08G2.5,WBGene00008577,F08G2.5,greater,up_ELT2_minus
F08G2.7,WBGene00008578,F08G2.7,lessAbs,unchanged_ELT2_minus
F08G5.1,WBGene00008580,dsb-1,greater,up_ELT2_minus
F08G5.3,WBGene00008582,F08G5.3,lessAbs,unchanged_ELT2_minus
F08G12.1,WBGene00008585,F08G12.1,lessAbs,unchanged_ELT2_minus
F08G12.2,WBGene00008586,snrp-40.1,lessAbs,unchanged_ELT2_minus
F08G12.3,WBGene00008587,F08G12.3,lessAbs,unchanged_ELT2_minus
F08H9.7,WBGene00008595,clec-56,greater,up_ELT2_minus
F09A5.1,WBGene00008598,spin-3,less,down_ELT2_minus
F09A5.2,WBGene00008599,F09A5.2,greater,up_ELT2_minus
F09A5.4,WBGene00008601,mob-2,lessAbs,unchanged_ELT2_minus
F09B9.1,WBGene00008602,oac-14,greater,up_ELT2_minus
F09B9.5,WBGene00008604,F09B9.5,lessAbs,unchanged_ELT2_minus
F09B12.2,WBGene00008606,dhhc-1,lessAbs,unchanged_ELT2_minus
F09B12.3,WBGene00008607,F09B12.3,lessAbs,unchanged_ELT2_minus
F09C3.2,WBGene00008610,F09C3.2,lessAbs,unchanged_ELT2_minus
F09C8.2,WBGene00008622,F09C8.2,lessAbs,unchanged_ELT2_minus
F09E8.2,WBGene00008624,crld-1,lessAbs,unchanged_ELT2_minus
F09E8.5,WBGene00008625,scl-14,greater,up_ELT2_minus
F09E8.8,WBGene00008626,nlp-79,lessAbs,unchanged_ELT2_minus
F09F3.6,WBGene00008628,ttr-21,lessAbs,unchanged_ELT2_minus
F10A3.4,WBGene00008634,F10A3.4,lessAbs,unchanged_ELT2_minus
F10B5.2,WBGene00008639,F10B5.2,lessAbs,unchanged_ELT2_minus
F10B5.5,WBGene00008641,pch-2,lessAbs,unchanged_ELT2_minus
F10C2.3,WBGene00008644,F10C2.3,greater,up_ELT2_minus
F10C2.4,WBGene00008645,F10C2.4,lessAbs,unchanged_ELT2_minus
F10C2.5,WBGene00008646,F10C2.5,lessAbs,unchanged_ELT2_minus
F10D11.6,WBGene00008652,F10D11.6,lessAbs,unchanged_ELT2_minus
F10F2.2,WBGene00008654,pfas-1,lessAbs,unchanged_ELT2_minus
F10F2.4,WBGene00008656,lron-5,lessAbs,unchanged_ELT2_minus
F10G8.6,WBGene00008664,nubp-1,lessAbs,unchanged_ELT2_minus
F10G8.7,WBGene00008665,ercc-1,lessAbs,unchanged_ELT2_minus
F10G8.8,WBGene00008666,F10G8.8,lessAbs,unchanged_ELT2_minus
F11A3.2,WBGene00008670,eif-2Bdelta,lessAbs,unchanged_ELT2_minus
F11A5.9,WBGene00008677,F11A5.9,lessAbs,unchanged_ELT2_minus
F11A5.15,WBGene00008680,F11A5.15,lessAbs,unchanged_ELT2_minus
F11A6.2,WBGene00008681,scrm-4,greater,up_ELT2_minus
F11A10.2,WBGene00008683,repo-1,lessAbs,unchanged_ELT2_minus
F11A10.3,WBGene00008684,mig-32,lessAbs,unchanged_ELT2_minus
F11A10.4,WBGene00008685,mon-2,lessAbs,unchanged_ELT2_minus
F11A10.5,WBGene00008686,F11A10.5,lessAbs,unchanged_ELT2_minus
F11A10.6,WBGene00008687,F11A10.6,lessAbs,unchanged_ELT2_minus
F11A10.7,WBGene00008688,rbm-34,lessAbs,unchanged_ELT2_minus
F11C1.1,WBGene00008690,F11C1.1,lessAbs,unchanged_ELT2_minus
F11C1.2,WBGene00008691,mff-1,lessAbs,unchanged_ELT2_minus
F11C1.4,WBGene00008693,F11C1.4,lessAbs,unchanged_ELT2_minus
F11C1.5,WBGene00008694,vwa-8,lessAbs,unchanged_ELT2_minus
F11E6.6,WBGene00008709,F11E6.6,lessAbs,unchanged_ELT2_minus
F11E6.7,WBGene00008710,F11E6.7,lessAbs,unchanged_ELT2_minus
F11E6.8,WBGene00008711,F11E6.8,greater,up_ELT2_minus
F12F6.1,WBGene00008720,F12F6.1,lessAbs,unchanged_ELT2_minus
F12F6.7,WBGene00008722,F12F6.7,lessAbs,unchanged_ELT2_minus
F13A7.11,WBGene00008726,F13A7.11,lessAbs,unchanged_ELT2_minus
F13B12.1,WBGene00008729,F13B12.1,lessAbs,unchanged_ELT2_minus
F13B12.2,WBGene00008730,F13B12.2,less,down_ELT2_minus
F13D2.1,WBGene00008735,F13D2.1,lessAbs,unchanged_ELT2_minus
F13D12.3,WBGene00008739,F13D12.3,lessAbs,unchanged_ELT2_minus
F13D12.5,WBGene00008740,F13D12.5,greater,up_ELT2_minus
F13D12.8,WBGene00008742,F13D12.8,lessAbs,unchanged_ELT2_minus
F13D12.10,WBGene00008744,F13D12.10,lessAbs,unchanged_ELT2_minus
F13E6.1,WBGene00008745,F13E6.1,lessAbs,unchanged_ELT2_minus
F13E6.2,WBGene00008746,F13E6.2,lessAbs,unchanged_ELT2_minus
F13E6.4,WBGene00008748,yap-1,lessAbs,unchanged_ELT2_minus
F13E6.5,WBGene00008749,plpp-1.3,lessAbs,unchanged_ELT2_minus
F13G3.1,WBGene00008762,ztf-2,lessAbs,unchanged_ELT2_minus
F13G3.4,WBGene00008764,dylt-1,lessAbs,unchanged_ELT2_minus
F13G3.5,WBGene00008765,ttx-7,lessAbs,unchanged_ELT2_minus
F13G3.7,WBGene00008767,F13G3.7,lessAbs,unchanged_ELT2_minus
F13G3.10,WBGene00008768,F13G3.10,lessAbs,unchanged_ELT2_minus
F13G3.11,WBGene00008769,mrpl-13,lessAbs,unchanged_ELT2_minus
F13H10.3,WBGene00008774,F13H10.3,lessAbs,unchanged_ELT2_minus
F13H10.4,WBGene00008775,mogs-1,lessAbs,unchanged_ELT2_minus
F13H10.6,WBGene00008777,F13H10.6,lessAbs,unchanged_ELT2_minus
F14B4.1,WBGene00008779,F14B4.1,greater,up_ELT2_minus
F14B4.3,WBGene00008781,rpoa-2,lessAbs,unchanged_ELT2_minus
F14D7.6,WBGene00008793,F14D7.6,less,down_ELT2_minus
F14D7.8,WBGene00008795,F14D7.8,lessAbs,unchanged_ELT2_minus
F14E5.2,WBGene00008800,F14E5.2,lessAbs,unchanged_ELT2_minus
