WBGeneID,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00022171,253.81062431384254,-0.5785768888446932,0.3347671586867297,0.07091406328742465,0.1140908832095841
WBGene00022185,1075.1255637575355,-0.5992939673109113,0.2916519777829304,0.03364596009617993,0.06102062504684988
WBGene00022170,6408.7062755893185,0.43716078866619185,0.2397552193830953,0.06229164335851899,0.10243135795979226
WBGene00022169,2407.864791681765,0.35878192695799316,0.17645448155857998,0.039627166217733795,0.0700516451246041
WBGene00044609,422.73515385686176,-0.6846529554367452,0.20721050422631188,7.797122933819169e-4,0.0024704069011410833
WBGene00006695,64.05798781214634,-0.979661498195628,0.44816980285664026,0.017621036976112527,0.03532348531402434
WBGene00044760,40.02723011513085,-1.5149065211670516,0.5548142803755632,0.001811856570638765,0.005096560351769765
WBGene00022168,1006.569075655377,0.11279996284238195,0.24334239862618132,0.635381708374795,0.7039766126269186
WBGene00007000,9864.967362595997,1.546358602776693,0.23045416789559636,6.306556089862907e-12,7.96349281517046e-11
WBGene00022167,992.6878473529716,-0.7738370882423107,0.16817140849626563,3.2759421192322156e-6,1.9008252564044282e-5
WBGene00022166,1495.5597833645152,0.38284414106043324,0.15111933891576787,0.010601530709047274,0.023063497169264403
WBGene00022188,735.8080940026732,1.0387612753936943,0.2104485467942986,5.026623255618926e-7,3.4019001409344727e-6
WBGene00022190,131.05196769203926,-0.40897176267197677,0.2748950925151145,0.12556162779561336,0.18333077455295202
WBGene00019261,2456.8919097531234,9.032228586201065,0.7711360338669979,6.905666291047116e-33,3.1913167889395256e-31
WBGene00018991,364.77457044726896,-1.4717249895088216,0.4634367745589787,4.8708821831064685e-4,0.0016404307826675946
WBGene00018990,558.7674798944793,1.323055512609665,0.38575211235868,2.570704000799526e-4,9.386254439571902e-4
WBGene00018989,314.15019075541346,0.22124223641791807,0.3317665432360871,0.48646848856334335,0.5669455671149098
WBGene00018988,17.416762233795286,-1.5135760832425822,1.261823231618851,0.04821900931002029,0.08263999620611333
WBGene00020599,435.30098434478566,-1.8409842580895073,0.9633954636231981,0.007720975745783694,0.017629241506964082
WBGene00019994,2053.4208634424062,-1.7207926382224463,0.57533703494738,5.42151070780919e-4,0.0018014038982339833
WBGene00019995,97.62295050455418,-1.5617087637089828,0.6884073000308584,0.005680619863160342,0.01359033270984294
WBGene00019996,43.647262369916,-1.1653096023928042,0.8233676673235443,0.06261208517843794,0.10282838507908744
WBGene00019997,95.9112316814294,-1.7067042057973343,0.5815780534544602,6.667606228548686e-4,0.002156273484263571
WBGene00194747,100.55355351076236,-2.394219264070761,0.6618193413507621,1.353523590808164e-5,6.879934425129685e-5
WBGene00019157,3023.6856836587585,-0.34739467626154646,0.26675963182240797,0.1807375632883463,0.24875502146127143
WBGene00019158,1462.9511859448817,-0.8577594913497456,0.20365773659502562,1.8565370256425626e-5,9.113484707899695e-5
WBGene00021917,178.77962616148588,-1.9560112538562842,0.5415622231871264,3.6597586805944075e-5,1.6887867235121018e-4
WBGene00021915,528.7325201428441,-1.3391026839037645,0.31214711816142193,7.713484899376903e-6,4.1460644916815975e-5
WBGene00021918,337.59879747679736,-0.4582469508909289,0.5181030402610066,0.32437444937868504,0.4059878925717196
WBGene00000898,4679.553771908362,-0.08824871721080807,0.30193961075939885,0.7620995341822169,0.8125593668209029
WBGene00021919,491.15465840431466,-0.5395572127556625,0.5635244197434293,0.275883810307663,0.3547121188058706
WBGene00019170,1231.5265890143448,0.7589912521461495,0.25724291794529874,0.0024585892289290404,0.006615532085421465
WBGene00006725,37244.558682990115,1.8235645302315908,0.26763763828295306,1.7299065598188292e-12,2.3035925374569575e-11
WBGene00019168,8183.191979701625,0.1849249565316087,0.27281838036777595,0.4854898343364368,0.5660907145666724
WBGene00004787,409.0695146917991,-0.49233385911059574,0.28185429353301594,0.07162704003691565,0.11493252741146195
WBGene00019167,948.8773131904113,-1.0727991612909193,0.29900720958208327,1.9792669885977787e-4,7.44967478599935e-4
WBGene00021818,2630.958388890809,1.205366434881954,0.5620441563342142,0.014337334331208356,0.02977255547108143
WBGene00021820,2260.0053686044735,2.0450966250140845,0.21080884215869125,3.0953085804348765e-23,8.48223158357768e-22
WBGene00021817,274.241566885165,3.689214167190869,0.3890546223123558,4.513859785502267e-23,1.2135368304568916e-21
WBGene00003175,3867.4628086034113,-0.9721718734818313,0.6152075481636318,0.0645365889166731,0.10557829062405047
WBGene00016634,187.34699935682775,-1.2013077441742523,0.8413858089363717,0.0577826261284992,0.09606861310560486
WBGene00016635,161.5232298163611,-0.9950958187716906,0.5372572487992724,0.03690767509450171,0.06605911366748216
WBGene00016633,67.47502454668539,-1.7419362525862379,0.5993970664729021,6.761384509900121e-4,0.0021829852427581622
WBGene00020104,2582.451771606694,-2.3040141399460263,0.39531076947243604,2.7761327997278934e-10,3.0050723722626263e-9
WBGene00020103,166.84480740713747,-1.9220459859173629,0.7752886679190907,0.001617967941804371,0.004624457319484771
WBGene00020102,4156.338192223885,-0.2688244579832074,0.2887667997073667,0.3363672273543961,0.41898373933617766
WBGene00020101,700.559616275824,0.06244595993946357,0.1645812729798379,0.7014647653208483,0.760916849696627
WBGene00020100,70.2856935976973,-1.4533222135007717,0.49000214757234334,9.961142303896225e-4,0.0030424920372870362
WBGene00020105,57.435840735957996,-1.1635527312161507,0.7578928089618644,0.0519644977995954,0.08784474628026842
WBGene00006452,3566.958544729415,-2.1554046492778234,0.5204855827414788,2.597214803049772e-6,1.537267723517902e-5
WBGene00001494,893.3279706186,-0.5602850529688338,0.4011366105231885,0.1365790118969696,0.1965871881524756
WBGene00021799,147.89626217623308,-0.6316242884814756,0.5928438826014277,0.21851528375997534,0.29207673560934577
WBGene00021800,4873.666795064546,0.7728590166611975,0.15324282418206414,3.582545052977762e-7,2.495956901316353e-6
WBGene00050917,16.258523227190544,-0.7083695504965211,0.6544118918691669,0.19627011515946705,0.26665663584312493
WBGene00021804,15.107710548988928,-0.657316162134789,0.9104397408379867,0.3074253677749145,0.3885729280339994
WBGene00021805,63.70393134398818,-0.10580996224639087,0.8663741497992458,0.8657141176369347,0.8990993695138909
