WBGeneID	embryo_GFPplus_rep1	embryo_GFPplus_rep2	embryo_GFPplus_rep3	L1_GFPplus_rep1	L1_GFPplus_rep3	L3_GFPplus_rep1	L3_GFPplus_rep2	L3_GFPplus_rep3
WBGene00044900	1.6071851241028092	2.7840798428043128	2.418871596244602	5.248034838309234	4.207341347106565	4.6382239098833296	4.329388837239844	6.952376616797926
WBGene00000558	3.3401426921520017	4.085265661999371	3.6208586754314176	3.9339630697101122	6.022912700773684	8.620426808712862	11.536029970408947	12.056849079321687
WBGene00000557	2.34204576879312	3.4881745174294867	2.326087665125334	3.772098038467886	3.9103252127556822	7.003163213667626	9.058062595855196	6.847463446588305
WBGene00000556	1.1538844752754889	2.453376620830622	1.1341317576519252	1.0552913582117118	2.6141368607519793	4.659153800879179	8.645377400234306	8.66556403452746
WBGene00005611	1.313305295786208	1.7014281193394336	1.3117584164546194	1.3059458876095786	1.3377665858180432	2.3789858987707695	2.810756275742279	2.5861868096827063
WBGene00019978	7.322304579108362	7.121346116180057	7.671262993793687	9.773116106843467	10.355537422499298	11.094044399861314	10.897078768131797	9.577042941044347
WBGene00019977	4.10841821168013	4.366275525465919	5.073058084591913	6.96861537143301	6.640976176973471	5.110382986440885	3.6756526446748	3.3870354303203496
WBGene00004139	5.220241165254221	5.199397219517227	5.042321785710625	7.609508087747933	5.754105940580162	9.913709894907642	11.386937764108193	8.822868417502143
WBGene00018757	10.821333295186578	10.37275791965079	10.490062079172638	11.207597067222359	11.226448568459393	10.644532905447916	10.861482557578148	10.62801480311368
WBGene00006794	13.995757578988014	14.330318406626175	14.364880553400097	13.972864336847595	13.535664927400532	14.035748883298618	14.603225274503819	14.884319610519588
WBGene00016513	4.898109461768902	4.889340519876307	4.331134672247103	10.131823862009597	9.210382942191988	9.479642679019186	8.161744623787257	9.605708632503243
WBGene00016514	2.004531963544265	3.045641680773119	2.3348128437350733	1.976177432302125	3.436637414175227	3.8471623924565908	2.654364199846321	4.579794082689281
WBGene00045390	1.9318905660501686	3.192281604512418	1.9161218215860263	3.051234439321604	3.3871066413647517	6.563572623837335	6.8070831794008075	6.690992615292672
WBGene00016512	2.0796210159098423	3.1093451970336323	2.493395470773026	2.0677638767954885	3.6135199986805357	3.419697144885378	3.4750105733601995	3.6612685755231302
WBGene00005690	2.248996085318427	2.525814660019228	2.86216097221291	4.052261704160549	2.3042566177536115	3.673353790711492	3.0457780390116023	4.049673503544222
WBGene00016517	2.1035988636321155	3.132014288978792	2.5120613850807896	4.628906761851369	6.708597996341543	7.300136580534668	6.2392565301307	5.565041112933941
WBGene00019348	3.8274568495301717	1.8537851817810131	2.7591214428582465	3.6015879866520346	4.017518415035524	4.540815780850062	4.3003263814517965	3.1531685527420494
WBGene00019350	1.5133399056425794	1.482366960117429	1.7927061015437062	3.3466060510127384	1.9572097378004716	2.9121625006625074	3.0532341626457487	2.145402184967758
WBGene00018707	7.2873511162908216	4.743268760930491	4.338314901420972	9.695893829687716	9.168668945512447	9.899671225725506	9.346170250035541	11.16694964098142
WBGene00018708	2.7760200950668374	3.748188692312763	3.0392423739392473	6.866783974111959	7.745382803017202	4.65296549306596	4.952234750008191	5.0051770688041914
WBGene00018706	4.771726426620795	4.860025215333515	3.547165426355615	4.641344444841281	3.757673538878958	7.965903725216075	8.193006930809819	7.15536631102413
WBGene00018709	2.3308132969084556	4.071715481461813	3.9760262670495763	1.2434656079365085	1.342994502803446	2.059020082845041	1.3841553673739848	1.4366903624049263
WBGene00000387	12.549792676016661	12.559394169909751	12.144195786273482	8.447904623473566	8.673359386468977	9.71213473307976	9.098611843031868	8.505017270502863
WBGene00017509	5.077998778131664	4.368165335241734	3.8183471665949535	3.1712475356956427	3.471348512816499	4.3934772583626955	4.5141349036611045	4.819326410419095
WBGene00017508	4.569635231961678	3.6430264851741914	4.26525984640063	3.2143190489735924	4.316363960682085	4.2236376923755605	4.429545642953985	4.372637595620187
WBGene00017507	7.440588931102531	6.532735556151288	6.047183534996671	8.702484086669331	8.172551777912261	7.845179321729425	6.990252673253693	6.882964308835433
WBGene00017506	5.533574706697532	4.989173988915024	4.399531864712751	6.0782586022472	6.34667561067065	10.056924292351422	12.060609988878738	12.759798064016525
WBGene00017504	7.507079893780276	6.695296886803528	5.928010809188566	8.054939081487687	8.030260459697026	7.2364421802183365	7.30668570416033	7.933600723472467
WBGene00017510	8.70854884217853	7.790204656937774	8.251230517804693	7.808838661406785	7.313252385893308	6.6395967566861085	8.370367854744833	8.752388467232556
WBGene00017503	9.332852815497587	8.03762258156841	8.411509962387669	8.945192976281731	8.695864490596861	7.525928499638723	8.231702326922075	8.36425029249587
WBGene00017512	7.921053397014604	6.57278736196653	6.7304886918935845	9.001247502970477	8.482191939754971	7.723210309141926	6.891385381788482	6.808701857518131
WBGene00003707	8.877232744847685	8.170368442270709	8.08833351152435	10.513939216791739	10.413498788764253	9.766686382887233	9.49865306727244	9.114809587504766
WBGene00003700	4.135542389024051	4.004647190002405	4.599922429740448	9.880941303799101	9.496568566423674	8.143028456506489	7.700297835639419	7.0691286843466266
WBGene00021610	7.505797947275986	7.385752057971872	8.537544311016093	6.325754041437597	6.879230193573102	7.660286364065372	8.189942497007351	7.292543812445303
WBGene00021611	8.60728448236915	8.123647499086394	8.301051266680144	7.831199438587208	7.837419855905625	7.730831175464142	8.005124026453485	7.561386749392162
WBGene00019391	1.5324510866156618	1.8779652668398692	1.5290672714156441	1.5162361828059434	2.7148388161284194	3.465063833099636	1.6139036500638382	1.6526064910678706
WBGene00019389	1.342656814543704	1.3073774301575805	1.3396521798520173	2.9529383111526872	1.8289370779072793	2.834463543666664	1.415302192632069	2.3869709419208496
WBGene00019388	1.5208238279986626	1.3609277625142862	1.5082549488192116	3.223870074037565	2.3218316818687184	4.415782482266925	4.437997265958372	6.230648128617263
WBGene00021605	11.639758105518618	11.49637064227388	11.067786734731392	7.32752524193277	7.138353561128483	7.068485685596657	6.608023017118515	5.896548561010658
WBGene00021607	11.459868544303584	10.889075640122407	10.6243366140171	7.006635287613424	6.731754227543488	6.4344881451016205	6.608929551199471	4.806260264035713
WBGene00001769	2.8178675000346964	6.563023330288345	6.639605526119886	5.770381742770146	6.516467318750525	7.376917125994885	6.754255232086969	6.547791934019637
WBGene00022805	9.996171314358264	9.793606597295337	9.96548510517796	9.485262845883092	8.865055111915094	8.69317382139581	9.137232216272258	8.735779016898631
WBGene00022809	1.6952923438498326	2.3704391937978326	2.5161220911198097	4.113483436286306	3.6574309567394767	2.80114804746801	3.1337032201014665	2.9501019395263364
WBGene00021603	1.9183783172115834	3.974775194910692	3.87940340080421	7.204473429152523	7.2928928994607025	4.637658998335582	5.072167082182505	3.9910515697413866
WBGene00021602	1.6194206410832468	3.2463311759891993	3.2162156708953162	7.011596575333925	6.639151079498348	5.180286642606974	4.08859405502689	4.614754873006513
WBGene00000976	11.000746384662927	10.740994946294865	10.907606448399598	11.985642707760162	11.579327700661755	10.665399525678861	10.77478558578244	10.371855831888427
WBGene00018115	3.027172894140612	5.16123765350747	4.107070715792763	3.8861828654047557	5.0471230493706125	6.7274800069420735	5.447106026011591	6.253805127718326
WBGene00018112	1.5793904662467977	1.3494151279073354	1.5618696697549268	3.6044268280292795	4.680008884924313	4.593719545474093	5.84314680963614	7.872349416622863
WBGene00018113	2.6215303509501156	3.9184557330201466	2.9834866673336893	2.9027794910890496	4.900374366168706	6.895845135956667	7.573457293742424	8.168081789184663
WBGene00018111	3.117639249805656	2.05666328531004	1.6745607041316481	1.6556958569326472	1.7543514813043037	3.6840352548361177	1.7959778758814204	4.420371398104225
WBGene00018114	4.660630363960176	2.1891478721510724	2.6166131528599164	6.319383849235413	3.8629798578826575	3.8621405050332993	1.9418400616840858	3.672307257226464
WBGene00002016	13.163913326107469	13.683687201657088	13.975315665193888	12.291744479667589	12.874401884753686	12.969103839075002	12.607409993754667	11.79268972424346
WBGene00002018	13.000942075438306	13.743341502074	14.263634023023357	11.985487926740046	12.343913265995885	12.705568445069451	12.325013663161126	11.570708442168176
WBGene00021599	8.197170905512511	6.621282045606912	6.0290454630379156	9.124682176667092	8.046042639404956	8.646444167226203	7.1480228334206775	6.229797874704162
WBGene00021600	2.3431822365363284	5.2205276372983285	4.9225151502813205	7.861373945853796	7.778077328627089	8.771525962079936	7.698725495217763	6.304018137642064
WBGene00021601	5.324760610656941	3.1227304558293456	4.388060205302053	7.473739865433952	8.71100472032613	6.6498763730674675	7.75500854371508	7.584675090144595
WBGene00001632	12.267865297564331	12.134645644954116	12.507575652131848	11.852435239094001	11.756312504600054	11.741170972621642	11.906315803063926	11.683055654848046
WBGene00044344	9.570707242578033	9.676462366415985	9.779393466673328	9.707757331593337	9.860557960760847	9.577616331433774	9.75922703276733	9.69105149392631
WBGene00021309	8.964413352985401	9.613352626409004	9.73905072633034	6.4943872731765175	8.237816042326477	9.655491454993795	10.410833410324702	9.768170846627534
WBGene00020394	7.5058152611919615	9.192969547999288	10.682995189973465	7.479239397565487	6.598524380721193	5.674369380085526	7.534055656428993	7.466854604532922
WBGene00020393	9.293632407549604	8.738251583361723	8.958074928361619	11.881388198429953	11.24102404129047	9.020770770293565	9.443021487493661	9.93368317805377
WBGene00020396	5.565459340840657	6.3897776289310535	5.088587848685464	5.0610528656640295	7.594294485843701	8.776224984369511	8.461165961837152	7.068833299229383
WBGene00020389	12.606595875855449	12.350383241850627	12.871273223899586	11.67466237685515	11.780661687955341	11.204995533764215	11.24724268930488	11.372135227144172
WBGene00020392	10.074153510611831	10.639998983708491	10.422280853791984	8.14050527305027	9.205308371368531	8.026392237348157	9.23136262929791	9.285637076970321
WBGene00020390	7.055829585596738	8.539488874690043	7.743928587492076	8.301310957306407	8.327210874209548	8.895407165175886	7.747863565016059	7.489883821393147
WBGene00020391	13.747517221431327	13.502266087190417	13.632341301819604	13.488629866135053	13.460040858567769	13.686985347029767	13.787248994256215	13.837871621465643
WBGene00021305	10.74925160757455	10.280044416918754	9.99787302222206	12.338790093850754	11.82950814423133	11.778780326833376	11.427157480432657	11.470507158271817
WBGene00021304	2.8922589523480533	6.607362739108722	3.821421541968197	4.423734421911028	5.098329257372176	7.079369723621558	6.594732145067572	7.158682895956944
