WBGeneID,altHyp,intestine_expression
WBGene00010872,less,depleted
WBGene00007252,less,depleted
WBGene00000963,less,depleted
WBGene00008770,less,depleted
WBGene00006754,less,depleted
WBGene00007597,less,depleted
WBGene00007739,less,depleted
WBGene00012116,less,depleted
WBGene00006765,less,depleted
WBGene00010856,less,depleted
WBGene00007647,less,depleted
WBGene00009260,less,depleted
WBGene00010614,less,depleted
WBGene00010488,less,depleted
WBGene00009158,less,depleted
WBGene00003569,less,depleted
WBGene00009408,less,depleted
WBGene00006978,less,depleted
WBGene00007155,less,depleted
WBGene00009743,less,depleted
WBGene00011906,less,depleted
WBGene00009462,less,depleted
WBGene00013181,less,depleted
WBGene00001131,less,depleted
WBGene00012960,less,depleted
WBGene00011026,less,depleted
WBGene00011028,less,depleted
WBGene00009361,less,depleted
WBGene00011586,less,depleted
WBGene00001555,less,depleted
WBGene00077520,less,depleted
WBGene00008191,less,depleted
WBGene00006824,less,depleted
WBGene00013683,less,depleted
WBGene00006789,less,depleted
WBGene00006845,less,depleted
WBGene00014150,less,depleted
WBGene00013970,less,depleted
WBGene00009288,less,depleted
WBGene00021981,less,depleted
WBGene00021983,less,depleted
WBGene00006288,less,depleted
WBGene00005642,less,depleted
WBGene00020155,less,depleted
WBGene00020156,less,depleted
WBGene00019623,less,depleted
WBGene00016539,less,depleted
WBGene00044774,less,depleted
WBGene00022285,less,depleted
WBGene00016513,less,depleted
WBGene00045390,less,depleted
WBGene00017506,less,depleted
WBGene00005644,less,depleted
WBGene00019090,less,depleted
WBGene00017724,less,depleted
WBGene00000978,less,depleted
WBGene00004130,less,depleted
WBGene00019525,less,depleted
WBGene00020878,less,depleted
WBGene00020869,less,depleted
WBGene00269355,less,depleted
WBGene00006127,less,depleted
WBGene00018055,less,depleted
WBGene00015437,less,depleted
WBGene00015434,less,depleted
WBGene00015578,less,depleted
WBGene00020696,less,depleted
WBGene00021079,less,depleted
WBGene00003765,less,depleted
WBGene00021558,less,depleted
WBGene00017060,less,depleted
WBGene00017061,less,depleted
WBGene00006796,less,depleted
WBGene00020904,less,depleted
WBGene00019357,less,depleted
WBGene00015980,less,depleted
WBGene00020589,less,depleted
WBGene00021975,less,depleted
WBGene00016428,less,depleted
WBGene00016081,less,depleted
WBGene00017262,less,depleted
WBGene00017266,less,depleted
WBGene00016988,less,depleted
WBGene00019753,less,depleted
WBGene00017833,less,depleted
WBGene00019765,less,depleted
WBGene00015678,less,depleted
WBGene00017538,less,depleted
WBGene00020912,less,depleted
WBGene00004092,less,depleted
WBGene00000936,less,depleted
WBGene00000244,less,depleted
WBGene00020808,less,depleted
WBGene00194910,less,depleted
WBGene00006801,less,depleted
WBGene00016362,less,depleted
WBGene00016360,less,depleted
WBGene00017613,less,depleted
WBGene00017621,less,depleted
WBGene00017314,less,depleted
WBGene00017362,less,depleted
WBGene00015393,less,depleted
WBGene00005602,less,depleted
WBGene00020054,less,depleted
WBGene00016926,less,depleted
WBGene00016923,less,depleted
WBGene00017201,less,depleted
WBGene00003242,less,depleted
WBGene00018221,less,depleted
WBGene00022397,less,depleted
WBGene00017633,less,depleted
WBGene00017639,less,depleted
WBGene00019478,less,depleted
WBGene00018692,less,depleted
WBGene00000055,less,depleted
WBGene00007055,less,depleted
WBGene00001694,less,depleted
WBGene00019203,less,depleted
WBGene00019109,less,depleted
WBGene00005893,less,depleted
WBGene00023417,less,depleted
WBGene00016099,less,depleted
WBGene00023431,less,depleted
WBGene00017657,less,depleted
WBGene00000717,less,depleted
WBGene00000718,less,depleted
WBGene00010593,less,depleted
WBGene00010595,less,depleted
WBGene00000719,less,depleted
WBGene00010179,less,depleted
WBGene00011004,less,depleted
WBGene00008254,less,depleted
WBGene00008248,less,depleted
WBGene00014108,less,depleted
WBGene00000491,less,depleted
WBGene00009058,less,depleted
WBGene00007949,less,depleted
WBGene00007950,less,depleted
WBGene00006667,less,depleted
WBGene00009333,less,depleted
WBGene00008914,less,depleted
WBGene00009968,less,depleted
WBGene00007554,less,depleted
WBGene00000065,less,depleted
WBGene00000063,less,depleted
WBGene00003771,less,depleted
WBGene00004910,less,depleted
WBGene00000727,less,depleted
WBGene00010191,less,depleted
WBGene00003762,less,depleted
WBGene00011261,less,depleted
WBGene00014826,less,depleted
WBGene00011266,less,depleted
WBGene00010791,less,depleted
WBGene00005967,less,depleted
WBGene00010792,less,depleted
WBGene00011088,less,depleted
WBGene00011089,less,depleted
WBGene00007551,less,depleted
WBGene00007755,less,depleted
WBGene00006874,less,depleted
WBGene00003515,less,depleted
WBGene00006677,less,depleted
WBGene00000228,less,depleted
WBGene00009724,less,depleted
WBGene00007590,less,depleted
WBGene00013855,less,depleted
WBGene00011283,less,depleted
WBGene00007909,less,depleted
WBGene00077698,less,depleted
WBGene00007749,less,depleted
WBGene00006693,less,depleted
WBGene00010868,less,depleted
WBGene00011692,less,depleted
WBGene00004328,less,depleted
WBGene00044921,less,depleted
WBGene00003812,less,depleted
WBGene00008392,less,depleted
WBGene00001864,less,depleted
WBGene00008395,less,depleted
WBGene00008389,less,depleted
WBGene00044082,less,depleted
WBGene00008396,less,depleted
WBGene00011794,less,depleted
WBGene00010512,less,depleted
WBGene00009600,less,depleted
WBGene00009081,less,depleted
WBGene00001986,less,depleted
WBGene00006836,less,depleted
WBGene00013046,less,depleted
WBGene00012291,less,depleted
WBGene00004336,less,depleted
WBGene00013884,less,depleted
WBGene00010385,less,depleted
WBGene00008521,less,depleted
WBGene00000879,less,depleted
WBGene00009485,less,depleted
WBGene00000776,less,depleted
WBGene00006585,less,depleted
WBGene00006692,less,depleted
WBGene00008897,less,depleted
WBGene00013083,less,depleted
WBGene00004830,less,depleted
WBGene00013077,less,depleted
WBGene00013081,less,depleted
WBGene00050884,less,depleted
WBGene00009018,less,depleted
WBGene00012821,less,depleted
WBGene00003764,less,depleted
WBGene00012252,less,depleted
WBGene00013753,less,depleted
WBGene00007126,less,depleted
WBGene00086569,less,depleted
WBGene00009291,less,depleted
WBGene00012857,less,depleted
WBGene00000857,less,depleted
WBGene00019282,less,depleted
WBGene00019284,less,depleted
WBGene00019277,less,depleted
WBGene00017038,less,depleted
WBGene00015409,less,depleted
WBGene00015407,less,depleted
WBGene00020836,less,depleted
WBGene00019315,less,depleted
WBGene00018572,less,depleted
WBGene00021974,less,depleted
WBGene00018819,less,depleted
WBGene00021776,less,depleted
WBGene00019035,less,depleted
WBGene00018380,less,depleted
WBGene00004129,less,depleted
WBGene00018766,less,depleted
WBGene00044301,less,depleted
WBGene00020230,less,depleted
WBGene00017250,less,depleted
WBGene00019511,less,depleted
WBGene00016576,less,depleted
WBGene00016574,less,depleted
WBGene00016573,less,depleted
WBGene00016578,less,depleted
WBGene00021146,less,depleted
WBGene00021134,less,depleted
WBGene00004135,less,depleted
WBGene00019855,less,depleted
WBGene00006495,less,depleted
WBGene00001948,less,depleted
WBGene00020219,less,depleted
WBGene00018273,less,depleted
WBGene00018271,less,depleted
WBGene00016359,less,depleted
WBGene00000606,less,depleted
WBGene00000609,less,depleted
WBGene00017292,less,depleted
WBGene00016119,less,depleted
WBGene00016111,less,depleted
WBGene00019407,less,depleted
WBGene00271818,less,depleted
WBGene00002268,less,depleted
WBGene00020023,less,depleted
WBGene00019018,less,depleted
WBGene00018249,less,depleted
WBGene00017440,less,depleted
WBGene00016210,less,depleted
WBGene00020897,less,depleted
WBGene00017563,less,depleted
WBGene00020479,less,depleted
WBGene00016626,less,depleted
WBGene00016628,less,depleted
WBGene00015794,less,depleted
WBGene00006893,less,depleted
WBGene00001129,less,depleted
WBGene00017127,less,depleted
WBGene00017128,less,depleted
WBGene00017663,less,depleted
WBGene00018392,less,depleted
WBGene00043050,less,depleted
WBGene00015061,less,depleted
WBGene00015062,less,depleted
WBGene00015059,less,depleted
WBGene00023408,less,depleted
WBGene00014989,less,depleted
WBGene00006832,less,depleted
WBGene00219289,less,depleted
WBGene00008819,less,depleted
WBGene00010045,less,depleted
WBGene00007919,less,depleted
WBGene00011314,less,depleted
WBGene00004790,less,depleted
WBGene00009779,less,depleted
WBGene00011579,less,depleted
WBGene00007178,less,depleted
WBGene00000286,less,depleted
WBGene00009715,less,depleted
WBGene00012421,less,depleted
WBGene00000170,less,depleted
WBGene00014262,less,depleted
WBGene00002497,less,depleted
WBGene00003939,less,depleted
WBGene00014171,less,depleted
WBGene00007419,less,depleted
WBGene00007353,less,depleted
WBGene00000616,less,depleted
WBGene00003404,less,depleted
WBGene00011072,less,depleted
WBGene00009514,less,depleted
WBGene00012148,less,depleted
WBGene00008744,less,depleted
WBGene00002262,less,depleted
WBGene00013273,less,depleted
WBGene00013275,less,depleted
WBGene00010268,less,depleted
WBGene00000870,less,depleted
WBGene00003860,less,depleted
WBGene00006999,less,depleted
WBGene00008447,less,depleted
WBGene00013013,less,depleted
WBGene00012197,less,depleted
WBGene00012980,less,depleted
WBGene00000037,less,depleted
WBGene00004048,less,depleted
WBGene00013222,less,depleted
WBGene00017929,lessAbs,equal
WBGene00017926,lessAbs,equal
WBGene00000815,lessAbs,equal
WBGene00019821,lessAbs,equal
WBGene00019822,lessAbs,equal
WBGene00020647,lessAbs,equal
WBGene00004493,lessAbs,equal
WBGene00001338,lessAbs,equal
WBGene00020298,lessAbs,equal
WBGene00004427,lessAbs,equal
WBGene00018932,lessAbs,equal
WBGene00018935,lessAbs,equal
WBGene00021935,lessAbs,equal
WBGene00021938,lessAbs,equal
WBGene00021926,lessAbs,equal
WBGene00021922,lessAbs,equal
WBGene00021929,lessAbs,equal
WBGene00021930,lessAbs,equal
WBGene00021932,lessAbs,equal
WBGene00007476,lessAbs,equal
WBGene00022306,lessAbs,equal
WBGene00003794,lessAbs,equal
WBGene00000416,lessAbs,equal
WBGene00021508,lessAbs,equal
WBGene00138717,lessAbs,equal
WBGene00018678,lessAbs,equal
WBGene00022301,lessAbs,equal
WBGene00022134,lessAbs,equal
WBGene00044650,lessAbs,equal
WBGene00019787,lessAbs,equal
WBGene00021425,lessAbs,equal
WBGene00021423,lessAbs,equal
WBGene00021421,lessAbs,equal
WBGene00022089,lessAbs,equal
WBGene00022078,lessAbs,equal
WBGene00022074,lessAbs,equal
WBGene00022376,lessAbs,equal
WBGene00022380,lessAbs,equal
WBGene00022381,lessAbs,equal
WBGene00021868,lessAbs,equal
WBGene00235102,lessAbs,equal
WBGene00006708,lessAbs,equal
WBGene00001999,lessAbs,equal
WBGene00006383,lessAbs,equal
WBGene00003129,lessAbs,equal
WBGene00018064,lessAbs,equal
WBGene00004385,lessAbs,equal
WBGene00004386,lessAbs,equal
WBGene00001033,lessAbs,equal
WBGene00019953,lessAbs,equal
WBGene00006706,lessAbs,equal
WBGene00017925,lessAbs,equal
WBGene00019543,lessAbs,equal
WBGene00006968,lessAbs,equal
WBGene00019544,lessAbs,equal
WBGene00017119,lessAbs,equal
WBGene00004432,lessAbs,equal
WBGene00021202,lessAbs,equal
WBGene00001324,lessAbs,equal
WBGene00001060,lessAbs,equal
WBGene00019163,lessAbs,equal
WBGene00015329,lessAbs,equal
WBGene00018319,lessAbs,equal
WBGene00018316,lessAbs,equal
WBGene00001093,lessAbs,equal
WBGene00020462,lessAbs,equal
WBGene00004804,lessAbs,equal
WBGene00019264,lessAbs,equal
WBGene00004494,lessAbs,equal
WBGene00022251,lessAbs,equal
WBGene00004881,lessAbs,equal
WBGene00022253,lessAbs,equal
WBGene00001029,lessAbs,equal
WBGene00001090,lessAbs,equal
WBGene00003030,lessAbs,equal
WBGene00019259,lessAbs,equal
WBGene00015927,lessAbs,equal
WBGene00015555,lessAbs,equal
WBGene00000585,lessAbs,equal
WBGene00022620,lessAbs,equal
WBGene00022618,lessAbs,equal
WBGene00004411,lessAbs,equal
WBGene00000292,lessAbs,equal
WBGene00019898,lessAbs,equal
WBGene00002074,lessAbs,equal
WBGene00017993,lessAbs,equal
WBGene00017989,lessAbs,equal
WBGene00004046,lessAbs,equal
WBGene00001827,lessAbs,equal
WBGene00016375,lessAbs,equal
WBGene00044325,lessAbs,equal
WBGene00016378,lessAbs,equal
WBGene00016383,lessAbs,equal
WBGene00016793,lessAbs,equal
WBGene00003827,lessAbs,equal
WBGene00017642,lessAbs,equal
WBGene00016124,lessAbs,equal
WBGene00002162,lessAbs,equal
WBGene00004056,lessAbs,equal
WBGene00004055,lessAbs,equal
WBGene00000923,lessAbs,equal
WBGene00019503,lessAbs,equal
WBGene00018072,lessAbs,equal
WBGene00005019,lessAbs,equal
WBGene00001566,lessAbs,equal
WBGene00017237,lessAbs,equal
WBGene00000994,lessAbs,equal
WBGene00009007,lessAbs,equal
WBGene00009013,lessAbs,equal
WBGene00009011,lessAbs,equal
WBGene00004051,lessAbs,equal
WBGene00007900,lessAbs,equal
WBGene00005007,lessAbs,equal
WBGene00007761,lessAbs,equal
WBGene00004307,lessAbs,equal
WBGene00008362,lessAbs,equal
WBGene00008364,lessAbs,equal
WBGene00008281,lessAbs,equal
WBGene00013880,lessAbs,equal
WBGene00003066,lessAbs,equal
WBGene00002046,lessAbs,equal
WBGene00009878,lessAbs,equal
WBGene00011857,lessAbs,equal
WBGene00006931,lessAbs,equal
WBGene00000911,lessAbs,equal
WBGene00000509,lessAbs,equal
WBGene00011747,lessAbs,equal
WBGene00012341,lessAbs,equal
WBGene00003787,lessAbs,equal
WBGene00010639,lessAbs,equal
WBGene00009131,lessAbs,equal
WBGene00001001,lessAbs,equal
WBGene00010677,lessAbs,equal
WBGene00004254,lessAbs,equal
WBGene00010557,lessAbs,equal
WBGene00004800,lessAbs,equal
WBGene00011239,lessAbs,equal
WBGene00008729,lessAbs,equal
WBGene00011722,lessAbs,equal
WBGene00008750,lessAbs,equal
WBGene00014004,lessAbs,equal
WBGene00002344,lessAbs,equal
WBGene00004474,lessAbs,equal
WBGene00011122,lessAbs,equal
WBGene00007110,lessAbs,equal
WBGene00007111,lessAbs,equal
WBGene00011338,lessAbs,equal
WBGene00002192,lessAbs,equal
WBGene00010847,lessAbs,equal
WBGene00003218,lessAbs,equal
WBGene00008720,lessAbs,equal
WBGene00009587,lessAbs,equal
WBGene00004480,lessAbs,equal
WBGene00012496,lessAbs,equal
WBGene00003415,lessAbs,equal
WBGene00014086,lessAbs,equal
WBGene00014076,lessAbs,equal
WBGene00002335,lessAbs,equal
WBGene00003920,lessAbs,equal
WBGene00001151,lessAbs,equal
WBGene00002363,lessAbs,equal
WBGene00011740,lessAbs,equal
WBGene00008683,lessAbs,equal
WBGene00008684,lessAbs,equal
WBGene00044329,lessAbs,equal
WBGene00010889,lessAbs,equal
WBGene00000122,lessAbs,equal
WBGene00007089,lessAbs,equal
WBGene00007093,lessAbs,equal
WBGene00009436,lessAbs,equal
WBGene00004448,lessAbs,equal
WBGene00016582,lessAbs,equal
WBGene00016588,lessAbs,equal
WBGene00004492,lessAbs,equal
WBGene00001085,lessAbs,equal
WBGene00014083,lessAbs,equal
WBGene00010671,lessAbs,equal
WBGene00011939,lessAbs,equal
WBGene00004315,lessAbs,equal
WBGene00008034,lessAbs,equal
WBGene00001007,lessAbs,equal
WBGene00007207,lessAbs,equal
WBGene00023421,lessAbs,equal
WBGene00004424,lessAbs,equal
WBGene00013460,lessAbs,equal
WBGene00013465,lessAbs,equal
WBGene00013462,lessAbs,equal
WBGene00013463,lessAbs,equal
WBGene00000818,lessAbs,equal
WBGene00013376,lessAbs,equal
WBGene00014938,lessAbs,equal
WBGene00004029,lessAbs,equal
WBGene00003582,lessAbs,equal
WBGene00001562,lessAbs,equal
WBGene00044989,lessAbs,equal
WBGene00010794,lessAbs,equal
WBGene00013323,lessAbs,equal
WBGene00013302,lessAbs,equal
WBGene00013324,lessAbs,equal
WBGene00000763,lessAbs,equal
WBGene00013308,lessAbs,equal
WBGene00004487,lessAbs,equal
WBGene00012769,lessAbs,equal
WBGene00013530,lessAbs,equal
WBGene00013109,lessAbs,equal
WBGene00020287,lessAbs,equal
WBGene00020286,lessAbs,equal
WBGene00013790,lessAbs,equal
WBGene00013789,lessAbs,equal
WBGene00000184,lessAbs,equal
WBGene00013808,lessAbs,equal
WBGene00000889,lessAbs,equal
WBGene00006698,lessAbs,equal
WBGene00013997,lessAbs,equal
WBGene00013998,lessAbs,equal
WBGene00002005,lessAbs,equal
WBGene00007826,lessAbs,equal
WBGene00003510,lessAbs,equal
WBGene00017328,lessAbs,equal
WBGene00003134,lessAbs,equal
WBGene00020562,lessAbs,equal
WBGene00021063,lessAbs,equal
WBGene00044319,lessAbs,equal
WBGene00044318,lessAbs,equal
WBGene00021061,lessAbs,equal
WBGene00018364,lessAbs,equal
WBGene00018362,lessAbs,equal
WBGene00015173,lessAbs,equal
WBGene00019333,lessAbs,equal
WBGene00004388,lessAbs,equal
WBGene00020762,lessAbs,equal
WBGene00017758,lessAbs,equal
WBGene00017763,lessAbs,equal
WBGene00017757,lessAbs,equal
WBGene00022493,lessAbs,equal
WBGene00022347,lessAbs,equal
WBGene00001236,lessAbs,equal
WBGene00022053,lessAbs,equal
WBGene00022052,lessAbs,equal
WBGene00000506,lessAbs,equal
WBGene00021021,lessAbs,equal
WBGene00004884,lessAbs,equal
WBGene00004314,lessAbs,equal
WBGene00021849,lessAbs,equal
WBGene00000464,lessAbs,equal
WBGene00007019,lessAbs,equal
WBGene00022192,lessAbs,equal
WBGene00022170,lessAbs,equal
WBGene00022169,lessAbs,equal
WBGene00007000,lessAbs,equal
WBGene00022166,lessAbs,equal
WBGene00019158,lessAbs,equal
WBGene00006725,lessAbs,equal
WBGene00021800,lessAbs,equal
WBGene00021815,lessAbs,equal
WBGene00021813,lessAbs,equal
WBGene00010450,lessAbs,equal
WBGene00007859,lessAbs,equal
WBGene00008119,lessAbs,equal
WBGene00007576,lessAbs,equal
WBGene00007581,lessAbs,equal
WBGene00003476,lessAbs,equal
WBGene00001086,lessAbs,equal
WBGene00006537,lessAbs,equal
WBGene00002202,lessAbs,equal
WBGene00007623,lessAbs,equal
WBGene00011281,lessAbs,equal
WBGene00011605,lessAbs,equal
WBGene00001352,lessAbs,equal
WBGene00011111,lessAbs,equal
WBGene00004387,lessAbs,equal
WBGene00011110,lessAbs,equal
WBGene00011109,lessAbs,equal
WBGene00004132,lessAbs,equal
WBGene00010905,lessAbs,equal
WBGene00010909,lessAbs,equal
WBGene00009440,lessAbs,equal
WBGene00009441,lessAbs,equal
WBGene00011411,lessAbs,equal
WBGene00011412,lessAbs,equal
WBGene00001259,lessAbs,equal
WBGene00004469,lessAbs,equal
WBGene00004679,lessAbs,equal
WBGene00016144,lessAbs,equal
WBGene00016143,lessAbs,equal
WBGene00016142,lessAbs,equal
WBGene00016140,lessAbs,equal
WBGene00016139,lessAbs,equal
WBGene00016166,lessAbs,equal
WBGene00016171,lessAbs,equal
WBGene00021899,lessAbs,equal
WBGene00021902,lessAbs,equal
WBGene00001744,lessAbs,equal
WBGene00006736,lessAbs,equal
WBGene00019629,lessAbs,equal
WBGene00000229,lessAbs,equal
WBGene00001660,lessAbs,equal
WBGene00018674,lessAbs,equal
WBGene00018672,lessAbs,equal
WBGene00021311,lessAbs,equal
WBGene00021315,lessAbs,equal
WBGene00020970,lessAbs,equal
WBGene00003901,lessAbs,equal
WBGene00019838,lessAbs,equal
WBGene00018963,lessAbs,equal
WBGene00015470,lessAbs,equal
WBGene00015468,lessAbs,equal
WBGene00015147,lessAbs,equal
WBGene00004435,lessAbs,equal
WBGene00015143,lessAbs,equal
WBGene00001057,lessAbs,equal
WBGene00016200,lessAbs,equal
WBGene00016194,lessAbs,equal
WBGene00001018,lessAbs,equal
WBGene00006727,lessAbs,equal
WBGene00016015,lessAbs,equal
WBGene00004472,lessAbs,equal
WBGene00020443,lessAbs,equal
WBGene00015810,lessAbs,equal
WBGene00020822,lessAbs,equal
WBGene00020821,lessAbs,equal
WBGene00002169,lessAbs,equal
WBGene00022420,lessAbs,equal
WBGene00003851,lessAbs,equal
WBGene00020068,lessAbs,equal
WBGene00002845,lessAbs,equal
WBGene00004462,lessAbs,equal
WBGene00015104,lessAbs,equal
WBGene00019401,lessAbs,equal
WBGene00004390,lessAbs,equal
WBGene00019402,lessAbs,equal
WBGene00004483,lessAbs,equal
WBGene00004450,lessAbs,equal
WBGene00018151,lessAbs,equal
WBGene00018149,lessAbs,equal
WBGene00018154,lessAbs,equal
WBGene00020111,lessAbs,equal
WBGene00020113,lessAbs,equal
WBGene00000080,lessAbs,equal
WBGene00015160,lessAbs,equal
WBGene00015164,lessAbs,equal
WBGene00015162,lessAbs,equal
WBGene00017275,lessAbs,equal
WBGene00017268,lessAbs,equal
WBGene00020604,lessAbs,equal
WBGene00001974,lessAbs,equal
WBGene00006542,lessAbs,equal
WBGene00019196,lessAbs,equal
WBGene00015581,lessAbs,equal
WBGene00004420,lessAbs,equal
WBGene00003002,lessAbs,equal
WBGene00022516,lessAbs,equal
WBGene00022792,lessAbs,equal
WBGene00022794,lessAbs,equal
WBGene00022785,lessAbs,equal
WBGene00004449,lessAbs,equal
WBGene00022787,lessAbs,equal
WBGene00003801,lessAbs,equal
WBGene00016202,lessAbs,equal
WBGene00018846,lessAbs,equal
WBGene00000508,lessAbs,equal
WBGene00003021,lessAbs,equal
WBGene00004125,lessAbs,equal
WBGene00001743,lessAbs,equal
WBGene00017044,lessAbs,equal
WBGene00017045,lessAbs,equal
WBGene00016803,lessAbs,equal
WBGene00004187,lessAbs,equal
WBGene00016238,lessAbs,equal
WBGene00017319,lessAbs,equal
WBGene00017356,lessAbs,equal
WBGene00022579,lessAbs,equal
WBGene00000414,lessAbs,equal
WBGene00022864,lessAbs,equal
WBGene00004460,lessAbs,equal
WBGene00015525,lessAbs,equal
WBGene00001028,lessAbs,equal
WBGene00015133,lessAbs,equal
WBGene00019800,lessAbs,equal
WBGene00019301,lessAbs,equal
WBGene00019305,lessAbs,equal
WBGene00006975,lessAbs,equal
WBGene00018417,lessAbs,equal
WBGene00002998,lessAbs,equal
WBGene00011143,lessAbs,equal
WBGene00011144,lessAbs,equal
WBGene00011962,lessAbs,equal
WBGene00011964,lessAbs,equal
WBGene00008000,lessAbs,equal
WBGene00012059,lessAbs,equal
WBGene00001284,lessAbs,equal
WBGene00010037,lessAbs,equal
WBGene00010040,lessAbs,equal
WBGene00010038,lessAbs,equal
WBGene00007186,lessAbs,equal
WBGene00007184,lessAbs,equal
WBGene00006540,lessAbs,equal
WBGene00006704,lessAbs,equal
WBGene00006579,lessAbs,equal
WBGene00011502,lessAbs,equal
WBGene00011216,lessAbs,equal
WBGene00014015,lessAbs,equal
WBGene00014018,lessAbs,equal
WBGene00003389,lessAbs,equal
WBGene00014227,lessAbs,equal
WBGene00044072,lessAbs,equal
WBGene00011875,lessAbs,equal
WBGene00000564,lessAbs,equal
WBGene00010844,lessAbs,equal
WBGene00008422,lessAbs,equal
WBGene00012641,lessAbs,equal
WBGene00012645,lessAbs,equal
WBGene00012361,lessAbs,equal
WBGene00006536,lessAbs,equal
WBGene00001996,lessAbs,equal
WBGene00003898,lessAbs,equal
WBGene00008078,lessAbs,equal
WBGene00008081,lessAbs,equal
WBGene00013132,lessAbs,equal
WBGene00012977,lessAbs,equal
WBGene00012929,lessAbs,equal
WBGene00012756,lessAbs,equal
WBGene00006396,lessAbs,equal
WBGene00013235,lessAbs,equal
WBGene00013237,lessAbs,equal
WBGene00000369,lessAbs,equal
WBGene00003594,lessAbs,equal
WBGene00013240,lessAbs,equal
WBGene00006993,lessAbs,equal
WBGene00013544,lessAbs,equal
WBGene00013550,lessAbs,equal
WBGene00013554,lessAbs,equal
WBGene00004085,lessAbs,equal
WBGene00013040,lessAbs,equal
WBGene00013735,lessAbs,equal
WBGene00013737,lessAbs,equal
WBGene00013738,lessAbs,equal
WBGene00004700,lessAbs,equal
WBGene00007027,lessAbs,equal
WBGene00003406,lessAbs,equal
WBGene00012553,lessAbs,equal
WBGene00012556,lessAbs,equal
WBGene00012558,lessAbs,equal
WBGene00014176,lessAbs,equal
WBGene00006728,lessAbs,equal
WBGene00014177,lessAbs,equal
WBGene00012719,lessAbs,equal
WBGene00000774,lessAbs,equal
WBGene00003829,lessAbs,equal
WBGene00003047,lessAbs,equal
WBGene00000407,lessAbs,equal
WBGene00011735,lessAbs,equal
WBGene00011731,lessAbs,equal
WBGene00011730,lessAbs,equal
WBGene00003967,lessAbs,equal
WBGene00007025,lessAbs,equal
WBGene00015429,lessAbs,equal
WBGene00019862,lessAbs,equal
WBGene00000899,lessAbs,equal
WBGene00022502,lessAbs,equal
WBGene00004377,lessAbs,equal
WBGene00016871,lessAbs,equal
WBGene00003965,lessAbs,equal
WBGene00020508,lessAbs,equal
WBGene00004423,lessAbs,equal
WBGene00016616,lessAbs,equal
WBGene00020511,lessAbs,equal
WBGene00018740,lessAbs,equal
WBGene00001994,lessAbs,equal
WBGene00017472,lessAbs,equal
WBGene00017178,lessAbs,equal
WBGene00020496,lessAbs,equal
WBGene00016704,lessAbs,equal
WBGene00004438,lessAbs,equal
WBGene00003911,lessAbs,equal
WBGene00016661,lessAbs,equal
WBGene00021049,lessAbs,equal
WBGene00018520,lessAbs,equal
WBGene00020334,lessAbs,equal
WBGene00000591,lessAbs,equal
WBGene00015922,lessAbs,equal
WBGene00017046,lessAbs,equal
WBGene00016188,lessAbs,equal
WBGene00020596,lessAbs,equal
WBGene00016009,lessAbs,equal
WBGene00013920,lessAbs,equal
WBGene00008951,lessAbs,equal
WBGene00008805,lessAbs,equal
WBGene00010199,lessAbs,equal
WBGene00009812,lessAbs,equal
WBGene00011614,lessAbs,equal
WBGene00012158,lessAbs,equal
WBGene00008927,lessAbs,equal
WBGene00008601,lessAbs,equal
WBGene00010776,lessAbs,equal
WBGene00007846,lessAbs,equal
WBGene00007847,lessAbs,equal
WBGene00008882,lessAbs,equal
WBGene00010572,lessAbs,equal
WBGene00001325,lessAbs,equal
WBGene00009574,lessAbs,equal
WBGene00007774,lessAbs,equal
WBGene00008974,lessAbs,equal
WBGene00011679,lessAbs,equal
WBGene00011680,lessAbs,equal
WBGene00001520,lessAbs,equal
WBGene00023497,lessAbs,equal
WBGene00010338,lessAbs,equal
WBGene00020146,lessAbs,equal
WBGene00004121,lessAbs,equal
WBGene00016489,lessAbs,equal
WBGene00022278,lessAbs,equal
WBGene00000812,lessAbs,equal
WBGene00004418,lessAbs,equal
WBGene00016905,lessAbs,equal
WBGene00002077,lessAbs,equal
WBGene00021660,lessAbs,equal
WBGene00000917,lessAbs,equal
WBGene00020088,lessAbs,equal
WBGene00006385,lessAbs,equal
WBGene00021733,lessAbs,equal
WBGene00021024,lessAbs,equal
WBGene00022388,lessAbs,equal
WBGene00018788,lessAbs,equal
WBGene00021327,lessAbs,equal
WBGene00021334,lessAbs,equal
WBGene00021686,lessAbs,equal
WBGene00021685,lessAbs,equal
WBGene00022363,lessAbs,equal
WBGene00022365,lessAbs,equal
WBGene00022371,lessAbs,equal
WBGene00022369,lessAbs,equal
WBGene00022361,lessAbs,equal
WBGene00022269,lessAbs,equal
WBGene00000269,lessAbs,equal
WBGene00022152,lessAbs,equal
WBGene00022149,lessAbs,equal
WBGene00004441,lessAbs,equal
WBGene00021765,lessAbs,equal
WBGene00021350,lessAbs,equal
WBGene00004014,lessAbs,equal
WBGene00003799,lessAbs,equal
WBGene00000408,lessAbs,equal
WBGene00021476,lessAbs,equal
WBGene00021466,lessAbs,equal
WBGene00001232,lessAbs,equal
WBGene00004077,lessAbs,equal
WBGene00022117,lessAbs,equal
WBGene00004412,lessAbs,equal
WBGene00003186,lessAbs,equal
WBGene00021842,lessAbs,equal
WBGene00021846,lessAbs,equal
WBGene00019698,lessAbs,equal
WBGene00021829,lessAbs,equal
WBGene00021828,lessAbs,equal
WBGene00021830,lessAbs,equal
WBGene00021551,lessAbs,equal
WBGene00004978,lessAbs,equal
